"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         249,      -4.379537301,     -0.5485373867,     -0.8556046289,       1.258796864,      -6.453986483
          0,           0,         250,      -4.384015472,     -0.5478869941,     -0.8543404239,       1.256853668,      -6.451778082
          0,           0,         251,       -4.39082844,     -0.5472398375,     -0.8531013198,       1.253985452,      -6.449624383
          0,           0,         252,      -4.396129192,     -0.5465502274,     -0.8517811567,       1.252739193,      -6.447478699
          0,           0,         253,      -4.399155449,     -0.5458714862,     -0.8503925429,       1.251726998,      -6.445317943
          0,           0,         254,      -4.400229285,     -0.5451831019,     -0.8488829851,        1.25154272,      -6.443230723
          0,           0,         255,      -4.401023921,     -0.5445121548,      -0.847556002,       1.252122241,      -6.441205985
          0,           0,         256,      -4.396149606,      -0.543876287,     -0.8461629009,       1.256173034,       -6.43895712
          0,           0,         257,      -4.385843802,     -0.5432972223,     -0.8448084161,       1.262413769,      -6.436769917
          0,           0,         258,      -4.381172547,     -0.5427661639,     -0.8434107858,        1.26587963,      -6.434553364
          0,           0,         259,      -4.390825521,     -0.5422723177,     -0.8420130477,        1.26172567,      -6.432332597
          0,           0,         260,      -4.374150042,      -0.541722685,     -0.8405491908,       1.273020815,      -6.430012817
          0,           0,         261,      -4.386548581,     -0.5412407875,     -0.8390357779,        1.26864585,      -6.427836125
          0,           0,         262,      -4.376481255,     -0.5408146454,     -0.8375548525,        1.27479399,      -6.425837588
          0,           0,         263,      -4.391585757,     -0.5403948962,     -0.8361595729,       1.267655376,       -6.42386159
          0,           0,         264,       -4.40282634,     -0.5399533331,     -0.8347012367,       1.263675638,      -6.421883114
          0,           0,         265,      -4.392808908,     -0.5395569583,     -0.8331796741,       1.269615293,      -6.419883892
          0,           0,         266,      -4.396085909,     -0.5392390283,     -0.8316282707,       1.267797018,      -6.417963404
          0,           0,         267,      -4.397671995,      -0.538939031,     -0.8301665872,       1.266651988,      -6.416023823
          0,           0,         268,      -4.398098467,     -0.5386427232,     -0.8286656033,       1.266555518,      -6.414001005
          0,           0,         269,      -4.388764674,     -0.5383587626,     -0.8271545798,       1.271806387,      -6.412026955
          0,           0,         270,       -4.39140709,     -0.5381235645,     -0.8256102682,       1.270460339,      -6.410110537
          0,           0,         271,      -4.380674013,     -0.5379657225,     -0.8241097209,       1.274061686,      -6.408286315
          0,           0,         272,        -4.3849386,     -0.5378393742,     -0.8226578911,       1.271464664,      -6.406562209
          0,           0,         273,      -4.397493754,     -0.5377365938,     -0.8212544612,       1.265396245,      -6.405044533
          0,           0,         274,      -4.404885752,     -0.5376473274,     -0.8198264529,         1.2622949,      -6.403523251
          0,           0,         275,      -4.405872581,     -0.5375748987,     -0.8184481451,       1.262168422,      -6.401774244
          0,           0,         276,      -4.403127339,     -0.5375184578,     -0.8170461459,       1.262954617,      -6.400036668
          0,           0,         277,      -4.413755869,     -0.5375616529,     -0.8156963989,       1.256118431,        -6.3983308
          0,           0,         278,      -4.411428231,     -0.5375468934,      -0.814352916,       1.257482726,      -6.396705401
          0,           0,         279,      -4.383340476,     -0.5375105146,     -0.8129262593,       1.271540844,      -6.395082378
          0,           0,         280,        -4.3929253,     -0.5375159718,     -0.8116550767,       1.266494916,      -6.393169593
          0,           0,         281,       -4.41073343,     -0.5375891033,     -0.8103339855,       1.257419514,      -6.391328995
          0,           0,         282,      -4.411244766,     -0.5377132537,     -0.8090197453,       1.255843129,      -6.389380231
          0,           0,         283,      -4.406423683,     -0.5378744434,     -0.8077837751,       1.257292161,      -6.387301027
          0,           0,         284,      -4.376746126,     -0.5380478267,      -0.806517317,        1.27371643,      -6.385353688
          0,           0,         285,      -4.382324349,     -0.5383067666,      -0.805229953,       1.271191578,      -6.383471335
          0,           0,         286,      -4.372952274,     -0.5385440008,      -0.804101746,       1.276093105,      -6.381635877
          0,           0,         287,      -4.380222283,     -0.5388173527,     -0.8029217871,       1.271760161,      -6.379839465
          0,           0,         288,      -4.395770683,     -0.5391190866,      -0.801783262,       1.263307068,      -6.378087592
          0,           0,         289,      -4.389819051,     -0.5393898288,     -0.8006083805,       1.266846572,      -6.376404121
          0,           0,         290,      -4.377342072,     -0.5395821124,     -0.7996608122,       1.276956155,      -6.374766247
          0,           0,         291,      -4.360356686,     -0.5398314762,     -0.7986464388,       1.289991342,      -6.372813631
          0,           0,         292,      -4.372055021,     -0.5402551012,     -0.7975540709,       1.285232551,      -6.370831782
          0,           0,         293,      -4.377942986,     -0.5407111346,     -0.7967037264,       1.280394197,      -6.368951188
          0,           0,         294,      -4.384120409,     -0.5412043683,      -0.795864533,       1.274789254,      -6.367143033
          0,           0,         295,      -4.385131693,     -0.5417502273,     -0.7950774955,       1.270928937,      -6.365375204
          0,           0,         296,      -4.383287369,     -0.5425916916,     -0.7943621503,       1.259806091,      -6.363706946
          0,           0,         297,      -4.390381659,     -0.5432083145,      -0.793658822,       1.255553909,      -6.362220348
          0,           0,         298,      -4.390387654,      -0.543699292,     -0.7930494937,       1.257304467,      -6.360589347
          0,           0,         299,      -4.385262408,     -0.5443768133,     -0.7924652921,       1.259127403,      -6.358730427
          0,           0,         300,       -4.37799539,     -0.5450368658,     -0.7919143134,       1.262137904,      -6.357022903
          0,           0,         301,      -4.381420689,     -0.5457298803,     -0.7914938069,       1.258781225,      -6.355427871
          0,           0,         302,      -4.381217936,     -0.5464561739,     -0.7910306034,       1.258395819,      -6.353760751
          0,           0,         303,      -4.372533199,     -0.5472036476,     -0.7907934895,        1.26209466,      -6.352120859
          0,           0,         304,      -4.372573268,     -0.5479708857,     -0.7905514096,       1.260866358,      -6.350612452
          0,           0,         305,      -4.374015625,     -0.5487585584,     -0.7903708043,       1.258575646,      -6.349177254
          0,           0,         306,      -4.372850828,     -0.5495321904,      -0.790248018,       1.258717449,       -6.34772186
          0,           0,         307,       -4.35596829,     -0.5502220075,     -0.7901879781,        1.26868727,      -6.346107252
          0,           0,         308,      -4.350610633,     -0.5509147403,     -0.7901383737,       1.271480813,      -6.344472395
          0,           0,         309,      -4.355621529,     -0.5516923437,     -0.7901862401,       1.266434318,      -6.342713689
          0,           0,         310,      -4.357687686,     -0.5524660247,     -0.7903585569,        1.26357272,      -6.340841091
          0,           0,         311,      -4.349705868,      -0.553283075,     -0.7906153546,       1.266707485,      -6.339051876
          0,           0,         312,       -4.34923031,     -0.5540660642,     -0.7909333079,       1.265727596,       -6.33734853
          0,           0,         313,      -4.349159155,       -0.55484912,     -0.7913082804,       1.264314597,      -6.335679173
          0,           0,         314,      -4.348334189,     -0.5556453271,     -0.7917532071,       1.263230514,      -6.334060771
          0,           0,         315,      -4.347554164,     -0.5564383124,     -0.7922702682,       1.263038582,      -6.332523313
          0,           0,         316,      -4.347176347,     -0.5572181418,     -0.7928423939,       1.262463617,      -6.331070641
          0,           0,         317,      -4.348369147,     -0.5579990909,     -0.7934836164,       1.260621979,      -6.329577414
          0,           0,         318,        -4.3363252,      -0.558779637,     -0.7942116333,       1.268127677,      -6.328160164
          0,           0,         319,      -4.322263476,     -0.5595168506,      -0.795000326,       1.277427369,      -6.326934192
          0,           0,         320,      -4.331095465,      -0.560302178,      -0.795840596,       1.270914539,      -6.325450885
          0,           0,         321,      -4.334277574,      -0.561116925,     -0.7968025782,       1.266301992,      -6.323954118
          0,           0,         322,      -4.333604408,     -0.5618865973,     -0.7978308074,       1.265857512,      -6.322502625
          0,           0,         323,      -4.333257487,       -0.56262349,     -0.7988932018,       1.266214004,      -6.321049769
          0,           0,         324,      -4.327607184,     -0.5633317601,     -0.8000321843,       1.270440028,      -6.319567769
          0,           0,         325,      -4.330371362,     -0.5640933846,     -0.8012342694,        1.26718525,      -6.318124337
          0,           0,         326,      -4.333991981,       -0.56479919,     -0.8025581758,       1.263857009,      -6.316724058
          0,           0,         327,      -4.335477519,      -0.565526081,     -0.8039388064,        1.26157449,      -6.315441867
          0,           0,         328,      -4.334683954,     -0.5662131463,      -0.805373576,       1.261532897,      -6.314298822
          0,           0,         329,      -4.333646827,     -0.5668303006,     -0.8068823849,       1.261675348,       -6.31313811
          0,           0,         330,      -4.331905226,     -0.5674221542,     -0.8084501643,       1.262126308,      -6.311869066
          0,           0,         331,      -4.329843834,     -0.5680237549,     -0.8100493711,       1.262946617,      -6.310504604
          0,           0,         332,      -4.328198755,     -0.5686365124,     -0.8116965715,       1.263619816,       -6.30897656
          0,           0,         333,      -4.327519685,     -0.5692508259,     -0.8134111662,       1.262818951,      -6.307437765
          0,           0,         334,      -4.327645538,     -0.5697965887,     -0.8152024236,       1.262009063,      -6.306026463
          0,           0,         335,       -4.32704516,     -0.5702630499,     -0.8170428888,       1.262377294,      -6.304829425
          0,           0,         336,       -4.32508078,     -0.5707875974,     -0.8189122279,       1.262899559,      -6.303653499
          0,           0,         337,      -4.324325453,     -0.5713297642,     -0.8208337045,       1.262316632,      -6.302511961
          0,           0,         338,         -4.323231,     -0.5718577788,     -0.8228042431,       1.262229108,      -6.301378119
          0,           0,         339,      -4.322638033,     -0.5723758652,     -0.8248159469,       1.262370995,      -6.300225221
          0,           0,         340,      -4.325886802,     -0.5728906531,     -0.8268806328,       1.259465401,      -6.299050382
          0,           0,         341,      -4.326428567,      -0.573412876,     -0.8290008061,       1.257902497,      -6.297978842
          0,           0,         342,      -4.326197789,     -0.5739049194,     -0.8311451821,        1.25760777,      -6.297045641
          0,           0,         343,      -4.327153564,     -0.5743770411,     -0.8333408164,       1.256664125,      -6.296131945
          0,           0,         344,      -4.323833226,     -0.5748355793,     -0.8355704828,       1.258023144,      -6.295209716
          0,           0,         345,      -4.323500846,     -0.5752653947,     -0.8378661247,       1.257952855,      -6.294106251
          0,           0,         346,      -4.324351679,      -0.575686751,     -0.8401871954,       1.257320135,      -6.293088538
          0,           0,         347,      -4.325940781,     -0.5760892738,     -0.8425256146,       1.256160551,      -6.292105574
          0,           0,         348,       -4.32737812,     -0.5764843975,     -0.8448947228,       1.254896359,      -6.291092515
          0,           0,         349,      -4.328908707,     -0.5768697374,     -0.8473036769,        1.25353723,      -6.290143003
          0,           0,         350,      -4.329542124,     -0.5772415988,     -0.8497414144,       1.253150424,      -6.289276905
          0,           0,         351,      -4.330809418,     -0.5775920739,     -0.8521792741,       1.252909143,      -6.288513362
          0,           0,         352,      -4.331379751,     -0.5779217758,      -0.854667667,       1.253004019,      -6.287842516
          0,           0,         353,      -4.333466871,     -0.5782510102,     -0.8571801232,       1.251306725,      -6.287197009
          0,           0,         354,      -4.334311059,     -0.5785674753,     -0.8597217866,       1.249945272,      -6.286379015
          0,           0,         355,      -4.335760047,      -0.578854524,     -0.8622151247,       1.249416986,      -6.285411981
          0,           0,         356,      -4.336177039,     -0.5791303314,      -0.864738266,       1.249457707,      -6.284467614
          0,           0,         357,      -4.338771668,     -0.5794158773,     -0.8672906135,       1.248143199,      -6.283532877
          0,           0,         358,      -4.340261824,     -0.5796746167,     -0.8698354225,       1.247075559,      -6.282557738
          0,           0,         359,      -4.342772596,      -0.579905859,     -0.8723531793,       1.245502199,      -6.281506121
          0,           0,         360,      -4.345539961,      -0.580118395,       -0.87484611,       1.244470662,      -6.280316507
          0,           0,         361,       -4.34705384,     -0.5803345737,     -0.8773815612,       1.243956232,      -6.279016445
          0,           0,         362,       -4.34947143,     -0.5805466532,     -0.8799525758,       1.242999263,      -6.277664621
          0,           0,         363,      -4.352435529,     -0.5807489429,     -0.8824300486,       1.241706385,      -6.276345986
          0,           0,         364,      -4.355584102,     -0.5809458525,     -0.8849129527,       1.240254105,      -6.275118544
          0,           0,         365,      -4.359690962,     -0.5811376518,     -0.8873679456,       1.238250678,      -6.273946513
          0,           0,         366,      -4.362643884,     -0.5813114058,        -0.8897871,       1.237050839,      -6.272807606
          0,           0,         367,      -4.365761987,     -0.5814770676,     -0.8921780255,        1.23562714,       -6.27172431
          0,           0,         368,      -4.369686653,     -0.5816235536,      -0.894545189,       1.234208022,      -6.270726726
          0,           0,         369,      -4.374391403,     -0.5817636394,     -0.8968532821,       1.231869008,      -6.269832571
          0,           0,         370,      -4.378214811,     -0.5818940784,     -0.8991195964,        1.22990343,      -6.269040559
          0,           0,         371,      -4.381249628,     -0.5819949847,     -0.9013675474,       1.229345118,      -6.268323741
          0,           0,         372,      -4.387051936,     -0.5820974667,     -0.9035390791,       1.226185492,      -6.267678454
          0,           0,         373,      -4.392810966,     -0.5821876437,     -0.9056814308,       1.224031557,      -6.267063081
          0,           0,         374,      -4.395910032,     -0.5822785765,     -0.9077777323,       1.223665812,       -6.26647368
          0,           0,         375,      -4.399373484,     -0.5823725568,     -0.9098259179,       1.222391521,      -6.265926601
          0,           0,         376,      -4.401395808,     -0.5824542008,     -0.9118156859,       1.222307828,      -6.265422287
          0,           0,         377,      -4.403680598,     -0.5825302623,     -0.9137449144,       1.222097577,      -6.264937775
          0,           0,         378,      -4.409372032,     -0.5825996792,     -0.9156175775,       1.220172988,      -6.264463474
          0,           0,         379,      -4.415717622,     -0.5826603503,     -0.9174198865,       1.218148408,      -6.263994586
          0,           0,         380,      -4.425706094,     -0.5827208136,     -0.9191628142,       1.213799574,      -6.263534792
          0,           0,         381,      -4.432159706,     -0.5827756609,     -0.9208248686,       1.211890815,      -6.263085745
          0,           0,         382,      -4.429966541,     -0.5828424489,      -0.922403237,       1.213606417,      -6.262652149
          0,           0,         383,      -4.439034986,      -0.582898127,     -0.9239412067,       1.210309611,      -6.262232252
          0,           0,         384,       -4.44888613,     -0.5829511438,     -0.9253888516,       1.207118505,      -6.261835033
          0,           0,         385,      -4.455818759,      -0.583011645,     -0.9267667155,       1.205082375,      -6.261470493
          0,           0,         386,      -4.459451462,     -0.5830701535,     -0.9280459896,        1.20454955,      -6.261127941
          0,           0,         387,      -4.467754465,     -0.5831217327,     -0.9292756838,       1.202186123,      -6.260789413
          0,           0,         388,      -4.478440314,     -0.5831755303,     -0.9304198551,       1.198794306,      -6.260447583
          0,           0,         389,      -4.483325196,     -0.5832283939,     -0.9314915079,       1.197998928,      -6.260113422
          0,           0,         390,      -4.489296201,     -0.5832895349,     -0.9325220128,       1.197003538,      -6.259771173
          0,           0,         391,       -4.49532985,      -0.583344785,     -0.9334379017,       1.196479829,      -6.259441944
          0,           0,         392,      -4.503309419,     -0.5834197309,     -0.9342693021,       1.194559178,      -6.259125691
          0,           0,         393,      -4.511091141,     -0.5835108607,     -0.9350650559,       1.191871012,      -6.258813104
          0,           0,         394,      -4.512297785,     -0.5836211761,     -0.9357734244,       1.191434282,      -6.258502072
          0,           0,         395,      -4.522690604,     -0.5837388206,     -0.9364501724,       1.189002476,      -6.258195652
          0,           0,         396,      -4.535679325,     -0.5838355743,     -0.9370944443,        1.18675796,      -6.257908886
          0,           0,         397,      -4.541746482,     -0.5839358497,     -0.9376695391,       1.186316794,      -6.257636043
          0,           0,         398,      -4.541691413,     -0.5840384559,     -0.9381892577,       1.187905057,      -6.257370291
          0,           0,         399,      -4.548358903,      -0.584140194,     -0.9386207421,        1.18775685,      -6.257108361
          0,           0,         400,      -4.557331411,     -0.5842429006,     -0.9389967331,       1.186568109,      -6.256839812
          0,           0,         401,      -4.566658593,     -0.5843678757,      -0.939323046,       1.184026899,      -6.256565689
          0,           0,         402,       -4.57808952,     -0.5844970477,     -0.9396235704,       1.180060036,      -6.256278249
          0,           0,         403,      -4.581104042,     -0.5846160642,     -0.9398786435,       1.179822625,      -6.255972867
          0,           0,         404,      -4.587073624,     -0.5847246199,     -0.9400429606,        1.17992231,      -6.255662691
          0,           0,         405,      -4.591566209,      -0.584847654,      -0.940215041,       1.180022589,      -6.255366203
          0,           0,         406,      -4.585776852,     -0.5849921119,     -0.9403406266,         1.1814241,      -6.255083754
          0,           0,         407,      -4.597082299,      -0.585124039,     -0.9404122489,       1.179841718,      -6.254804329
          0,           0,         408,      -4.602974861,     -0.5852481837,     -0.9405324981,       1.180265979,      -6.254520756
          0,           0,         409,      -4.601892182,     -0.5853925046,     -0.9405843823,       1.181223574,      -6.254236989
          0,           0,         410,      -4.593889255,     -0.5855582948,     -0.9405951305,        1.18341603,      -6.253968569
          0,           0,         411,      -4.600589366,     -0.5857338949,     -0.9405741782,       1.182550554,      -6.253717705
          0,           0,         412,      -4.605559958,     -0.5859577311,     -0.9405460561,       1.182211541,      -6.253482619
          0,           0,         413,      -4.610463681,     -0.5862183381,     -0.9404996425,       1.181046529,      -6.253248889
          0,           0,         414,      -4.613077874,     -0.5864448547,     -0.9404750945,       1.180886253,      -6.253028426
          0,           0,         415,      -4.621378835,     -0.5866469037,     -0.9404074102,       1.180281572,      -6.252803903
          0,           0,         416,      -4.610819929,     -0.5868638784,     -0.9403382574,       1.183136249,      -6.252563742
          0,           0,         417,      -4.616985287,     -0.5870885699,     -0.9402469839,       1.181754755,      -6.252296476
          0,           0,         418,      -4.619343734,     -0.5873168354,     -0.9402295572,       1.181239457,      -6.252003261
          0,           0,         419,      -4.616516139,     -0.5875600977,     -0.9402077994,       1.181592744,      -6.251686534
          0,           0,         420,      -4.610132015,      -0.587799979,     -0.9402048254,       1.183879915,      -6.251345386
          0,           0,         421,      -4.577203735,     -0.5880612358,     -0.9402032689,       1.192104913,      -6.250970014
          0,           0,         422,      -4.598061392,     -0.5883226086,      -0.940193532,       1.187091433,      -6.250565857
          0,           0,         423,      -4.604634984,     -0.5885966113,     -0.9401923001,       1.185973877,      -6.250137354
          0,           0,         424,      -4.603913553,     -0.5888796767,     -0.9401982188,       1.186761924,      -6.249689518
          0,           0,         425,      -4.600427988,     -0.5891751187,     -0.9402314561,        1.18741842,      -6.249211626
          0,           0,         426,      -4.597161901,     -0.5894902345,     -0.9402447302,       1.187876727,      -6.248711976
          0,           0,         427,      -4.599040577,     -0.5898228912,     -0.9403037762,       1.186655168,      -6.248191173
          0,           0,         428,      -4.594104021,     -0.5901624618,     -0.9403879848,       1.187073169,      -6.247646677
          0,           0,         429,      -4.591599733,     -0.5905170642,     -0.9404632852,       1.187120696,        -6.2470773
          0,           0,         430,      -4.586939766,     -0.5908396897,     -0.9406157209,        1.18838353,      -6.246474498
          0,           0,         431,      -4.576830282,      -0.591164087,     -0.9407859379,       1.191943595,      -6.245853819
          0,           0,         432,      -4.570691993,     -0.5915110757,     -0.9409863554,       1.193309265,      -6.245220151
          0,           0,         433,      -4.561336141,      -0.591871767,     -0.9412446487,       1.195792129,      -6.244571992
          0,           0,         434,      -4.557695511,     -0.5922230752,     -0.9414722355,       1.196706155,       -6.24390204
          0,           0,         435,      -4.531444096,     -0.5926255637,     -0.9418512704,       1.200749426,      -6.243211695
          0,           0,         436,      -4.526369944,     -0.5930052662,     -0.9422857915,       1.197356169,      -6.242496758
          0,           0,         437,      -4.552341558,     -0.5933347454,     -0.9426559568,        1.18881231,      -6.241756252
          0,           0,         438,      -4.554309211,     -0.5936680187,     -0.9431067444,       1.189440568,      -6.240985389
          0,           0,         439,      -4.547798891,     -0.5940198813,     -0.9436208852,       1.191512453,      -6.240180894
          0,           0,         440,      -4.539223666,      -0.594386584,     -0.9441493277,       1.193868176,      -6.239346772
          0,           0,         441,      -4.533244326,     -0.5947700744,     -0.9447097665,       1.195354618,      -6.238480986
          0,           0,         442,      -4.530648008,     -0.5951634407,      -0.945317027,       1.195889725,      -6.237580334
          0,           0,         443,      -4.531427413,     -0.5955741184,     -0.9459851131,       1.194965672,      -6.236650246
          0,           0,         444,      -4.510658626,     -0.5960257258,     -0.9467325494,       1.200675276,      -6.235699878
          0,           0,         445,      -4.509868942,     -0.5964680233,     -0.9474806102,       1.200192313,      -6.234733887
          0,           0,         446,      -4.517113864,     -0.5968919535,     -0.9482649518,       1.196667354,      -6.233754642
          0,           0,         447,      -4.512905777,     -0.5973161264,     -0.9491370093,       1.197230209,      -6.232760581
          0,           0,         448,      -4.510359161,     -0.5977295938,     -0.9500461619,       1.197414789,      -6.231743221
          0,           0,         449,      -4.509273441,      -0.598164011,     -0.9510174119,       1.196738891,       -6.23070011
          0,           0,         450,      -4.508707126,     -0.5985872639,     -0.9520668569,       1.196227214,      -6.229630178
          0,           0,         451,      -4.508311139,     -0.5990112883,       -0.95318515,       1.195394155,      -6.228535415
          0,           0,         452,      -4.503392272,      -0.599428605,     -0.9543583601,       1.196703686,       -6.22742663
          0,           0,         453,      -4.501742859,     -0.5998778523,     -0.9555714676,       1.196113215,      -6.226300402
          0,           0,         454,      -4.499753211,     -0.6003348274,     -0.9568356444,       1.195652682,      -6.225155911
          0,           0,         455,      -4.497681358,     -0.6007707278,     -0.9581549098,       1.196017695,      -6.223989604
          0,           0,         456,      -4.492306846,     -0.6012099479,     -0.9595167789,       1.197392012,       -6.22280682
          0,           0,         457,      -4.490629919,     -0.6016443237,     -0.9609177056,       1.197546971,       -6.22160622
          0,           0,         458,      -4.493827704,     -0.6020792818,     -0.9623778515,       1.195492905,      -6.220397066
          0,           0,         459,      -4.490863285,     -0.6025255974,     -0.9639234873,       1.195366485,      -6.219180815
          0,           0,         460,      -4.489705132,     -0.6029821942,     -0.9654893228,         1.1945804,       -6.21795413
          0,           0,         461,      -4.487243873,     -0.6034352169,     -0.9671199074,       1.194021716,      -6.216716344
          0,           0,         462,      -4.485231814,     -0.6038765517,     -0.9688055561,       1.193844538,      -6.215463203
          0,           0,         463,      -4.484077203,     -0.6042980216,     -0.9705439282,       1.194231646,      -6.214192482
          0,           0,         464,      -4.480310766,     -0.6047288236,     -0.9723420892,       1.195310699,      -6.212905594
          0,           0,         465,      -4.481590638,     -0.6051615502,     -0.9741910214,       1.193907389,      -6.211601389
          0,           0,         466,       -4.48246892,     -0.6055967555,     -0.9761090046,       1.192571343,      -6.210283115
          0,           0,         467,      -4.479320527,     -0.6060365263,     -0.9780790717,       1.192730706,      -6.208949755
          0,           0,         468,      -4.479730373,     -0.6064769681,     -0.9801005797,       1.191235594,      -6.207608078
          0,           0,         469,      -4.475164637,     -0.6069124336,     -0.9821544938,       1.191839861,      -6.206263475
          0,           0,         470,      -4.474388101,     -0.6073396628,     -0.9842532392,       1.191104334,      -6.204921266
          0,           0,         471,      -4.475029899,     -0.6077511069,     -0.9864247112,       1.190788323,      -6.203583797
          0,           0,         472,      -4.471316935,     -0.6081674577,     -0.9886565344,       1.191908999,      -6.202253076
          0,           0,         473,      -4.474383171,     -0.6085840932,     -0.9909093096,       1.189592607,      -6.200929123
          0,           0,         474,      -4.473998698,     -0.6089878218,     -0.9932494013,       1.189396319,      -6.199612678
          0,           0,         475,      -4.472307833,     -0.6093948867,     -0.9956229435,         1.1894707,      -6.198300201
          0,           0,         476,      -4.475161046,      -0.609816628,     -0.9980273406,       1.186805888,      -6.196985803
          0,           0,         477,      -4.473958775,      -0.610236408,      -1.000507733,        1.18623988,      -6.195667828
          0,           0,         478,      -4.475860974,     -0.6106466541,      -1.003029027,       1.184490213,      -6.194340767
          0,           0,         479,      -4.477217789,     -0.6110471551,      -1.005601473,       1.183840418,      -6.193003619
          0,           0,         480,      -4.475467031,      -0.611449542,      -1.008212666,       1.184484434,      -6.191658689
          0,           0,         481,      -4.479921635,     -0.6118511325,        -1.0108545,       1.181748421,      -6.190307555
          0,           0,         482,      -4.482561707,     -0.6122522175,      -1.013567272,       1.180121245,      -6.188950903
          0,           0,         483,      -4.483145978,     -0.6126499453,      -1.016318551,       1.179668315,      -6.187594496
          0,           0,         484,       -4.48454645,     -0.6130563688,      -1.019090711,       1.178035958,      -6.186245922
          0,           0,         485,      -4.483353087,     -0.6134634561,      -1.021905224,       1.177280026,      -6.184905591
          0,           0,         486,      -4.486907971,      -0.613857482,      -1.024756301,       1.175122614,        -6.1835718
          0,           0,         487,      -4.489098578,      -0.614239757,       -1.02765492,       1.174285771,      -6.182241074
          0,           0,         488,      -4.487652842,     -0.6146157326,      -1.030568121,       1.175180058,      -6.180923694
          0,           0,         489,      -4.492993845,      -0.614985972,      -1.033504047,       1.172725847,      -6.179620514
          0,           0,         490,      -4.496712432,     -0.6153633419,      -1.036495709,       1.170663532,      -6.178330978
          0,           0,         491,      -4.497802166,     -0.6157374882,        -1.0394898,       1.169979559,      -6.177053116
          0,           0,         492,      -4.501217613,     -0.6161134073,      -1.042490595,       1.167773985,      -6.175788388
          0,           0,         493,      -4.501702747,      -0.616486583,      -1.045526278,       1.166458587,      -6.174536842
          0,           0,         494,      -4.505146638,     -0.6168413428,      -1.048543419,       1.165088286,      -6.173296248
          0,           0,         495,      -4.508048517,     -0.6171849678,      -1.051574513,       1.164035628,      -6.172064286
          0,           0,         496,      -4.509912176,     -0.6175294221,      -1.054613003,       1.163540731,      -6.170839337
          0,           0,         497,      -4.516132111,     -0.6178670552,      -1.057643636,       1.160868999,      -6.169620892
          0,           0,         498,      -4.520711942,     -0.6182075359,      -1.060685428,       1.158678242,      -6.168408282
          0,           0,         499,      -4.523392369,       -0.61854642,      -1.063710352,       1.157520907,      -6.167202298
